,ab_id,px,pz,code,pitch_type,b_count,s_count,zones,swing,result
138834,2018163135,-2.1739132898950904,1.71455623821888,B,FC,2.0,2.0,12,0,Ball
138835,2018163135,1.038041501357718,1.6039933259528745,X,FT,3.0,2.0,13,1,Out
138860,2018163151,1.20214260612595,1.45826052364737,B,FT,0.0,0.0,16,0,Ball
138861,2018163151,-0.5653850500753005,1.8093291907922309,D,FC,1.0,0.0,6,1,Hit
138883,2018163164,1.02479678777383,1.78285060863862,B,FT,0.0,0.0,13,0,Ball
138884,2018163164,0.43663611793933066,2.114884112418401,F,FT,1.0,0.0,8,1,Foul
138885,2018163164,0.41575810080376,1.37367113493483,C,FT,1.0,1.0,15,0,Ball
138886,2018163164,0.267331959266867,4.2745191851772315,B,FF,1.0,2.0,10,0,Ball
138887,2018163164,0.3685255397875536,1.4071294710679951,X,FT,2.0,2.0,15,1,Out
139789,2018168149,-0.167784734185366,2.38211739289138,C,FF,0.0,0.0,4,0,Ball
139790,2018168149,1.42187192841772,0.797485650986509,B,SL,0.0,1.0,16,0,Ball
139791,2018168149,0.7223347800542439,1.4325216728723005,F,SL,1.0,1.0,15,1,Foul
139792,2018168149,-0.715147825127109,2.55143317310554,F,SI,1.0,2.0,3,1,Foul
139793,2018168149,0.12648399468252,3.0915677259387704,D,CH,1.0,2.0,1,1,Hit
139804,2018168166,1.17953978515962,2.50322169708606,C,SL,0.0,0.0,13,0,Ball
139805,2018168166,0.428761401480298,1.91003537128371,S,SL,0.0,1.0,8,1,Strike
139806,2018168166,2.3244493576655296,0.949101842097859,B,SL,0.0,2.0,16,0,Ball
139807,2018168166,-0.470536332707121,3.3249525514640097,F,FF,1.0,2.0,0,1,Foul
139808,2018168166,0.102279870917793,3.5061568134494503,S,SL,1.0,2.0,1,1,Strike
139823,2018168182,-0.543581146798604,0.7187720832920981,B,CU,0.0,0.0,15,0,Ball
139824,2018168182,-1.99642442973088,2.7242926239079,B,SI,1.0,0.0,12,0,Ball
139825,2018168182,1.03234372390381,3.06392836205827,C,FF,2.0,0.0,13,0,Ball
139826,2018168182,0.163352726904735,3.2293051978068594,D,FF,2.0,1.0,1,1,Hit
140294,2018170410,0.6309144285907261,2.60358786892744,C,FF,0.0,0.0,5,0,Ball
140295,2018170410,-0.692791808355775,2.3691209719006,C,FF,0.0,1.0,3,0,Ball
140296,2018170410,0.8909347035517671,2.99158396172175,F,FF,0.0,2.0,13,1,Foul
140297,2018170410,2.84323890531488,0.986257240539578,B,SL,0.0,2.0,16,0,Ball
140298,2018170410,1.1966514950221898,1.36335867756313,S,SL,1.0,2.0,16,1,Strike
140317,2018170427,0.464262481661311,2.4050405619074704,F,FF,0.0,0.0,5,1,Foul
140318,2018170427,-0.598446150573223,2.1162387172542,C,CH,0.0,1.0,6,0,Ball
140319,2018170427,0.8343084121481421,2.82653916739057,S,FF,0.0,2.0,13,1,Strike
140331,2018170451,0.4645938187227879,1.8280070283180296,C,SL,0.0,0.0,8,0,Ball
140332,2018170451,1.07369912247621,0.815504847257898,B,FF,0.0,1.0,16,0,Ball
140333,2018170451,-0.477074185797413,1.89687080297212,F,CH,1.0,1.0,6,1,Foul
140334,2018170451,0.939526351913712,2.84120347130957,F,FF,1.0,2.0,13,1,Foul
140335,2018170451,1.64801450133183,0.3771635554373271,B,CU,1.0,2.0,16,0,Ball
140336,2018170451,0.881586360707381,2.2034526657005298,X,FF,2.0,2.0,13,1,Out
1063,2015004750,-0.01,2.196,C,SI,0.0,0.0,7,0,Ball
1064,2015004750,-1.338,3.5460000000000003,B,SI,0.0,1.0,12,0,Ball
1065,2015004750,0.35700000000000004,2.767,S,SL,1.0,1.0,5,1,Strike
1066,2015004750,-0.514,2.504,D,SI,1.0,2.0,3,1,Hit
1107,2015004766,-0.309,3.38,B,CU,0.0,0.0,0,0,Ball
1108,2015004766,0.5329999999999999,2.359,C,SI,1.0,0.0,5,0,Ball
1109,2015004766,0.682,1.793,F,CU,1.0,1.0,8,1,Foul
1110,2015004766,0.444,2.341,F,CU,1.0,2.0,5,1,Foul
1111,2015004766,0.998,0.422,B,SL,1.0,2.0,16,0,Ball
1112,2015004766,-0.557,1.873,D,FF,2.0,2.0,6,1,Hit
1162,2015004783,0.669,2.73,X,SL,0.0,0.0,5,1,Out
1871,2015007298,-0.815,1.335,C,FF,0.0,0.0,15,0,Ball
1872,2015007298,1.378,1.4480000000000002,S,SL,0.0,1.0,16,1,Strike
1873,2015007298,0.05,2.197,F,FF,0.0,2.0,7,1,Foul
1874,2015007298,0.248,1.854,X,SL,0.0,2.0,7,1,Out
1895,2015007321,0.5,1.265,B,SL,0.0,0.0,15,0,Ball
1896,2015007321,-1.479,2.319,B,FF,1.0,0.0,12,0,Ball
1897,2015007321,0.273,1.945,C,SI,2.0,0.0,7,0,Ball
1898,2015007321,-0.821,1.842,C,SL,2.0,1.0,6,0,Ball
1899,2015007321,1.227,1.501,B,FF,2.0,2.0,16,0,Ball
1900,2015007321,-0.064,1.952,F,FF,3.0,2.0,7,1,Foul
1901,2015007321,0.103,2.072,F,FF,3.0,2.0,7,1,Foul
1902,2015007321,0.232,1.36,F,CH,3.0,2.0,15,1,Foul
1903,2015007321,0.287,1.763,F,FF,3.0,2.0,8,1,Foul
1904,2015007321,0.877,0.838,W,SL,3.0,2.0,16,1,Strike
1918,2015007339,-0.831,2.9610000000000003,C,FF,0.0,0.0,0,0,Ball
1919,2015007339,0.597,2.156,C,FF,0.0,1.0,8,0,Ball
1920,2015007339,0.5710000000000001,2.085,F,FF,0.0,2.0,8,1,Foul
1921,2015007339,0.319,2.918,D,FF,0.0,2.0,5,1,Hit
2667,2015011990,0.14,2.906,F,FT,0.0,0.0,4,1,Foul
2668,2015011990,-0.51,4.009,B,FT,0.0,1.0,10,0,Ball
2669,2015011990,1.276,3.98,B,FT,1.0,1.0,11,0,Ball
2670,2015011990,-0.474,2.249,F,SL,2.0,1.0,3,1,Foul
2671,2015011990,0.81,2.228,F,CH,2.0,2.0,8,1,Foul
2672,2015011990,-0.894,3.563,F,FT,2.0,2.0,12,1,Foul
2673,2015011990,-0.282,2.46,F,FT,2.0,2.0,3,1,Foul
2674,2015011990,0.05,4.8039999999999985,B,FT,2.0,2.0,10,0,Ball
2675,2015011990,-0.16699999999999998,2.57,E,SL,3.0,2.0,4,1,Hit
2707,2015012009,-0.117,3.3280000000000003,C,FT,0.0,0.0,1,0,Ball
2708,2015012009,0.284,1.529,B,FT,0.0,1.0,8,0,Ball
2709,2015012009,1.318,2.218,B,FT,1.0,1.0,13,0,Ball
2710,2015012009,1.383,3.256,B,FT,2.0,1.0,13,0,Ball
2711,2015012009,1.74,2.604,B,FT,3.0,1.0,13,0,Ball
2749,2015012040,0.453,2.597,C,CH,0.0,0.0,5,0,Ball
2750,2015012040,1.335,1.859,B,CH,0.0,1.0,13,0,Ball
2751,2015012040,-1.388,1.862,B,FT,1.0,1.0,12,0,Ball
2752,2015012040,-1.068,3.102,T,FT,2.0,1.0,12,1,Strike
2753,2015012040,1.089,2.022,S,FT,2.0,2.0,13,1,Strike
2948,2015013110,0.036000000000000004,2.0380000000000003,C,FF,0.0,0.0,7,0,Ball
2949,2015013110,0.659,2.9560000000000004,F,FF,0.0,1.0,5,1,Foul
2950,2015013110,1.289,2.32,B,FT,0.0,2.0,13,0,Ball
2951,2015013110,1.781,2.403,B,CH,1.0,2.0,13,0,Ball
2952,2015013110,0.03,3.252,S,FF,2.0,2.0,1,1,Strike
2991,2015013126,0.279,3.003,C,FF,0.0,0.0,2,0,Ball
2992,2015013126,1.487,2.189,B,CH,0.0,1.0,13,0,Ball
2993,2015013126,-0.535,0.997,S,CU,1.0,1.0,15,1,Strike
2994,2015013126,1.808,1.3869999999999998,B,CH,1.0,2.0,16,0,Ball
2995,2015013126,1.137,5.4510000000000005,B,FF,2.0,2.0,11,0,Ball
2996,2015013126,-0.476,2.019,X,FF,3.0,2.0,6,1,Out
3021,2015013142,0.195,3.292,C,CH,0.0,0.0,1,0,Ball
3022,2015013142,1.114,3.519,B,FF,0.0,1.0,13,0,Ball
3023,2015013142,0.21600000000000005,2.527,D,CH,1.0,1.0,4,1,Hit
3761,2015017499,1.068,1.611,B,FF,0.0,0.0,13,0,Ball
3762,2015017499,0.701,0.8690000000000001,B,SL,1.0,0.0,15,0,Ball
3763,2015017499,1.228,2.277,F,FC,2.0,0.0,13,1,Foul
3764,2015017499,-0.235,2.375,F,FF,2.0,1.0,4,1,Foul
3765,2015017499,1.032,0.911,B,FF,2.0,2.0,16,0,Ball
3766,2015017499,1.081,1.2919999999999998,B,SL,3.0,2.0,16,0,Ball
3783,2015017520,0.006,2.154,S,SL,0.0,0.0,7,1,Strike
3784,2015017520,-0.29,2.575,X,FC,0.0,1.0,3,1,Out
3811,2015017536,-0.17600000000000002,2.28,X,FC,0.0,0.0,4,1,Out
6319,2015030380,2.071,2.7060000000000004,B,FT,0.0,0.0,13,0,Ball
6320,2015030380,-0.419,1.187,F,SL,1.0,0.0,15,1,Foul
6321,2015030380,-0.057,4.125,B,FT,1.0,1.0,10,0,Ball
6322,2015030380,1.31,2.03,B,FT,2.0,1.0,13,0,Ball
6323,2015030380,0.574,4.557,B,FT,3.0,1.0,10,0,Ball
6350,2015030399,1.349,3.543,B,FT,0.0,0.0,13,0,Ball
6351,2015030399,0.975,2.95,C,FT,1.0,0.0,13,0,Ball
6352,2015030399,0.106,2.978,F,FT,1.0,1.0,1,1,Foul
6353,2015030399,1.176,3.268,F,FT,1.0,2.0,13,1,Foul
6354,2015030399,-0.27,1.514,B,SL,1.0,2.0,15,0,Ball
6355,2015030399,1.803,2.09,B,CH,2.0,2.0,13,0,Ball
6356,2015030399,-0.313,3.119,F,FT,3.0,2.0,0,1,Foul
6357,2015030399,2.277,3.624,B,FT,3.0,2.0,13,0,Ball
6388,2015030419,1.901,2.491,B,FT,0.0,0.0,13,0,Ball
6389,2015030419,-1.319,3.974,B,FT,1.0,0.0,9,0,Ball
6390,2015030419,0.972,2.009,C,FT,2.0,0.0,13,0,Ball
6391,2015030419,0.993,3.093,C,FT,2.0,1.0,13,0,Ball
6392,2015030419,0.194,2.5610000000000004,E,CH,2.0,2.0,4,1,Hit
6586,2015031446,1.028,2.4,C,FF,0.0,0.0,13,0,Ball
6587,2015031446,1.226,2.261,B,FT,0.0,1.0,13,0,Ball
6588,2015031446,-0.931,1.584,S,CU,1.0,1.0,12,1,Strike
6589,2015031446,-1.375,4.299,H,FF,1.0,2.0,9,0,Ball
6621,2015031462,0.249,2.967,F,CU,0.0,0.0,1,1,Foul
6622,2015031462,0.5670000000000001,1.672,F,CH,0.0,1.0,8,1,Foul
6623,2015031462,-0.606,1.204,B,CU,0.0,2.0,15,0,Ball
6624,2015031462,1.038,4.788,B,FF,1.0,2.0,11,0,Ball
6625,2015031462,0.981,2.4530000000000003,F,FF,2.0,2.0,13,1,Foul
6626,2015031462,1.04,1.4340000000000002,B,CU,2.0,2.0,16,0,Ball
6627,2015031462,-0.8340000000000001,2.719,D,FF,3.0,2.0,12,1,Hit
6667,2015031480,0.723,2.27,S,FT,0.0,0.0,5,1,Strike
6668,2015031480,0.08800000000000001,1.774,F,FT,0.0,1.0,7,1,Foul
6669,2015031480,-0.8420000000000001,0.66,*B,CU,0.0,2.0,14,0,Ball
6670,2015031480,0.8109999999999999,2.323,F,FT,1.0,2.0,5,1,Foul
6671,2015031480,-0.505,1.932,E,CU,1.0,2.0,6,1,Out
12587,2015061178,0.097,1.269,B,FF,0.0,0.0,15,0,Ball
12588,2015061178,0.142,2.528,S,FF,1.0,0.0,4,1,Strike
12589,2015061178,-0.079,2.889,S,FF,1.0,1.0,4,1,Strike
12590,2015061178,0.5770000000000001,1.178,X,FF,1.0,2.0,15,1,Out
12614,2015061199,1.119,3.073,B,FF,0.0,0.0,13,0,Ball
12615,2015061199,-0.365,2.571,X,FF,1.0,0.0,3,1,Out
12640,2015061214,1.646,1.439,B,FF,0.0,0.0,16,0,Ball
12641,2015061214,1.207,1.841,B,FF,1.0,0.0,13,0,Ball
12642,2015061214,0.6409999999999999,2.036,C,FF,2.0,0.0,8,0,Ball
12643,2015061214,-0.636,1.932,C,FF,2.0,1.0,6,0,Ball
12644,2015061214,-1.261,0.777,B,FF,2.0,2.0,14,0,Ball
12645,2015061214,1.485,3.257,B,FF,3.0,2.0,13,0,Ball
13382,2015065092,0.61,0.61,B,FF,0.0,0.0,15,0,Ball
13383,2015065092,1.97,2.97,B,FF,1.0,0.0,13,0,Ball
13384,2015065092,0.37,2.61,E,FF,2.0,0.0,5,1,Hit
13420,2015065111,1.3,1.46,B,SI,0.0,0.0,16,0,Ball
13421,2015065111,-1.5,2.81,B,FC,1.0,0.0,12,0,Ball
13422,2015065111,1.12,2.1,C,FC,2.0,0.0,13,0,Ball
13423,2015065111,-1.08,3.13,B,FF,2.0,1.0,12,0,Ball
13424,2015065111,0.45,2.08,D,SI,3.0,1.0,8,1,Hit
13461,2015065124,2.01,1.37,B,FF,0.0,0.0,16,0,Ball
13462,2015065124,1.42,1.26,B,FF,1.0,0.0,16,0,Ball
13463,2015065124,2.29,2.63,B,FF,2.0,0.0,13,0,Ball
13464,2015065124,1.69,2.12,B,FF,3.0,0.0,13,0,Ball
13717,2015066184,0.515,2.852,C,SI,0.0,0.0,5,0,Ball
13718,2015066184,0.73,2.657,X,SL,0.0,1.0,5,1,Out
13742,2015066211,-0.247,2.161,X,SI,0.0,0.0,7,1,Out
13758,2015066230,0.278,2.277,C,CU,0.0,0.0,5,0,Ball
13759,2015066230,0.503,1.007,B,SI,0.0,1.0,15,0,Ball
13760,2015066230,-0.494,1.785,F,SI,1.0,1.0,6,1,Foul
13761,2015066230,0.366,3.961,B,FF,1.0,2.0,10,0,Ball
13762,2015066230,0.423,3.925,S,FF,2.0,2.0,10,1,Strike
14559,2015070354,-0.747,4.114,B,SI,0.0,0.0,10,0,Ball
14560,2015070354,0.978,1.084,B,FF,1.0,0.0,16,0,Ball
14561,2015070354,0.631,0.757,B,SI,2.0,0.0,15,0,Ball
14562,2015070354,0.073,2.38,C,FF,3.0,0.0,4,0,Ball
14563,2015070354,-0.855,2.627,X,SI,3.0,1.0,12,1,Out
14583,2015070373,0.083,2.332,E,SI,0.0,0.0,4,1,Hit
15170,2015073602,-0.426,2.833,F,FT,0.0,0.0,3,1,Foul
15171,2015073602,-0.102,2.3080000000000003,F,FT,0.0,1.0,4,1,Foul
15172,2015073602,-0.7140000000000001,2.81,F,FT,0.0,2.0,3,1,Foul
15173,2015073602,0.38,1.339,S,FC,0.0,2.0,15,1,Strike
15234,2015073622,-0.002,1.118,S,FC,0.0,0.0,15,1,Strike
15235,2015073622,-1.257,2.356,F,FT,0.0,1.0,12,1,Foul
15236,2015073622,1.48,2.133,B,FF,0.0,2.0,13,0,Ball
15237,2015073622,-0.035,1.829,X,FC,1.0,2.0,7,1,Out
15293,2015073640,2.228,2.014,B,FF,0.0,0.0,13,0,Ball
15294,2015073640,-0.21,2.744,F,FT,1.0,0.0,4,1,Foul
15295,2015073640,0.606,2.421,E,FF,1.0,1.0,5,1,Hit
16002,2015077989,0.901,0.8,B,SL,0.0,0.0,16,0,Ball
16003,2015077989,-0.2,0.526,B,FS,1.0,0.0,15,0,Ball
16004,2015077989,-0.607,2.644,C,FS,2.0,0.0,3,0,Ball
16005,2015077989,-0.8029999999999999,2.055,D,SI,2.0,1.0,6,1,Hit
16020,2015078001,1.847,0.721,B,FC,0.0,0.0,16,0,Ball
16021,2015078001,-0.511,0.669,W,FS,1.0,0.0,15,1,Strike
16022,2015078001,0.942,1.857,F,SL,1.0,1.0,13,1,Foul
16023,2015078001,0.364,0.076,*B,FS,1.0,2.0,15,0,Ball
16024,2015078001,0.257,1.444,B,FF,2.0,2.0,15,0,Ball
16025,2015078001,0.466,0.389,*B,FS,3.0,2.0,15,0,Ball
16045,2015078022,0.579,2.011,D,FC,0.0,0.0,8,1,Hit
16119,2015078893,0.036000000000000004,2.086,C,FF,0.0,0.0,7,0,Ball
16120,2015078893,0.481,1.73,B,FF,0.0,1.0,8,0,Ball
16121,2015078893,-0.774,2.775,D,FF,1.0,1.0,3,1,Hit
16145,2015078906,-1.246,4.437,B,FF,0.0,0.0,9,0,Ball
16146,2015078906,0.503,1.222,B,CU,1.0,0.0,15,0,Ball
16147,2015078906,0.411,3.352,B,FF,2.0,0.0,2,0,Ball
16148,2015078906,0.664,1.01,S,SL,3.0,0.0,15,1,Strike
16149,2015078906,1.093,2.206,B,FF,3.0,1.0,13,0,Ball
16167,2015078924,1.128,1.212,B,FC,0.0,0.0,16,0,Ball
16168,2015078924,0.608,3.071,S,FF,1.0,0.0,2,1,Strike
16169,2015078924,0.82,1.37,B,FF,1.0,1.0,15,0,Ball
16170,2015078924,0.006999999999999999,3.4930000000000003,S,FF,2.0,1.0,1,1,Strike
16171,2015078924,-0.034,4.982,B,FF,2.0,2.0,10,0,Ball
16172,2015078924,0.928,0.7040000000000001,*B,CU,3.0,2.0,16,0,Ball
17010,2015082801,-0.631,1.4880000000000002,B,FF,0.0,0.0,15,0,Ball
17011,2015082801,-0.214,2.893,S,FF,1.0,0.0,4,1,Strike
17012,2015082801,1.154,1.244,B,FF,1.0,1.0,16,0,Ball
17013,2015082801,-0.14400000000000002,1.454,E,FF,2.0,1.0,15,1,Hit
17044,2015082818,-0.4370000000000001,2.885,F,FF,0.0,0.0,3,1,Foul
17045,2015082818,0.5379999999999999,2.023,F,FF,0.0,1.0,8,1,Foul
17046,2015082818,-0.628,4.0939999999999985,B,FF,0.0,2.0,10,0,Ball
17047,2015082818,-0.7709999999999999,3.01,D,FF,1.0,2.0,0,1,Hit
17074,2015082834,0.273,2.687,S,FF,0.0,0.0,4,1,Strike
17075,2015082834,-0.392,1.998,X,FF,0.0,1.0,6,1,Out
18042,2015087243,1.267,2.689,B,FF,0.0,0.0,13,0,Ball
18043,2015087243,0.405,2.506,F,CU,1.0,0.0,5,1,Foul
18044,2015087243,-0.998,2.431,X,FF,1.0,1.0,12,1,Out
18103,2015087269,0.634,0.364,B,KC,0.0,0.0,15,0,Ball
18104,2015087269,-0.452,2.842,X,CH,1.0,0.0,3,1,Out
18132,2015087284,-1.574,3.162,B,FF,0.0,0.0,12,0,Ball
18133,2015087284,0.08900000000000001,1.176,B,SL,1.0,0.0,15,0,Ball
18134,2015087284,0.325,1.626,C,SL,2.0,0.0,8,0,Ball
18135,2015087284,0.733,1.885,C,FF,2.0,1.0,8,0,Ball
18136,2015087284,1.891,3.335,B,FF,2.0,2.0,13,0,Ball
18137,2015087284,-1.025,2.425,D,FF,3.0,2.0,12,1,Hit
27154,2015129421,0.795,1.686,B,FF,0.0,0.0,8,0,Ball
27155,2015129421,0.8190000000000001,0.845,B,FT,1.0,0.0,15,0,Ball
27156,2015129421,0.461,3.349,C,FT,2.0,0.0,2,0,Ball
27157,2015129421,0.856,1.825,F,FT,2.0,1.0,13,1,Foul
27158,2015129421,1.057,2.707,F,FT,2.0,2.0,13,1,Foul
27159,2015129421,-0.88,0.93,B,SL,2.0,2.0,14,0,Ball
27160,2015129421,1.538,2.001,S,FT,3.0,2.0,13,1,Strike
27182,2015129443,0.349,1.224,B,FT,0.0,0.0,15,0,Ball
27183,2015129443,0.872,1.146,B,CH,1.0,0.0,16,0,Ball
27184,2015129443,1.064,1.4240000000000002,B,FT,2.0,0.0,16,0,Ball
27185,2015129443,1.578,3.127,B,FT,3.0,0.0,13,0,Ball
27219,2015129462,0.66,2.556,C,SL,0.0,0.0,5,0,Ball
27220,2015129462,0.831,1.5930000000000002,C,FT,0.0,1.0,13,0,Ball
27221,2015129462,1.067,3.119,B,FF,0.0,2.0,13,0,Ball
27222,2015129462,-0.496,0.556,W,SL,1.0,2.0,15,1,Strike
28221,2015134808,-0.546,0.664,*B,CU,0.0,0.0,15,0,Ball
28222,2015134808,1.567,2.342,B,FF,1.0,0.0,13,0,Ball
28223,2015134808,0.802,2.241,C,FF,2.0,0.0,8,0,Ball
28224,2015134808,0.416,1.821,S,FC,2.0,1.0,8,1,Strike
28225,2015134808,1.504,2.8510000000000004,B,FF,2.0,2.0,13,0,Ball
28226,2015134808,0.614,1.238,X,CU,3.0,2.0,15,1,Out
